CCN#,Hospital_Name,State,Bed_Size,Staff_Labor_Rate,Agency_Labor_Rate,Estimated_RN_Need
260214,Belton Regional Medical Center,MO,62.0,50.33250933352831,55.04731861198738,0.1354700854700855
670107,Bemc Burleson,TX,24.0,51.02862398111558,78.33097527057258,7.067948717948719
310058,Bergen New Bridge Medical Center,NJ,107.0,49.03217575441528,115.41172011139949,8.117393162393164
220046,Berkshire Medical Center,MA,238.0,55.725412304133336,108.71806282210828,65.59017094017094
220060,Beth Israel Deaconess - Plymouth,MA,151.0,61.60456094325537,146.17106675104557,62.126495726495726
100002,Bethesda Hospital,FL,363.0,53.68126910752395,119.37898731323656,68.24529914529916
360179,Bethesda Hospital,OH,416.0,54.62179563919556,129.34007225766777,72.27222222222223
220033,Beverly Hospital,MA,299.0,61.289142818724834,131.85092652892072,101.05726495726496
040072,Bhmc- Stuttgart,AR,49.0,48.8844917421303,65.80295983086681,0.25267094017094016
040154,Bhmc-Conway,AR,106.0,45.58816543543817,46.930530609779105,20.23144017094017
010058,Bibb Medical Center,AL,25.0,32.120021413300705,49.803755841178244,3.519076923076923
220108,Bidmc-Milton Hospital  Inc,MA,102.0,44.39804832165822,118.05249641997136,53.41837606837608
270004,Billings Clinic,MT,334.0,43.707393542325576,95.24046866839686,175.6746623931624
250007,Biloxi Regional Medical Center,MS,121.0,42.08276563769046,58.131099353321574,12.357692307692309
430091,Black Hills Surgical Hospital Llp,SD,26.0,45.83224606371099,52.082481102712315,1.9222222222222223
360095,Blanchard Valley Reg. Health Center,OH,152.0,46.43309997126214,118.07149870347234,54.70232478632479
140015,Blessing Hospital,IL,309.0,50.69198210357048,112.8252406101921,55.103846153846156
440011,Blount Memorial Hospital,TN,145.0,41.926082439470576,77.69501947954987,31.481623931623936
340075,Blue Ridge Healthcare Hospitals,NC,156.0,41.74268331654654,115.56570427767753,64.41709401709402
150075,Bluffton Regional Medical Center,IN,45.0,52.08297522509328,105.8203223900751,5.063675213675214
140150,Board Of Trustees Of The University,IL,395.0,62.80029046828537,93.67461028717055,149.41804273504275
100168,Boca Raton Regional Hospital,FL,361.0,53.99423826773144,120.62833879576172,70.541452991453
250093,Bolivar Medical Center,MS,152.0,39.84942598474373,109.77343815338295,5.10982905982906
330135,Bon Secours Community Hospital,NY,62.0,70.04897787800418,120.78459900973742,7.243179487179488
490067,Bon Secours Southside Medical Center,VA,300.0,52.63471507586472,104.5224045898911,52.84373931623932
420065,Bon Secours St. Francis Xavier Hospi,SC,186.0,46.386190255552535,85.41736168128854,22.584021367521366
260068,Boone Hospital Center,MO,266.0,46.989585515515984,107.83648934870092,53.88592735042735
220031,Boston Medical Center,MA,442.0,58.61000039749426,134.6545833541116,214.241452991453
260009,Bothwell Regional Health Center,MO,108.0,44.38887414686479,85.62801336904734,36.057264957264955
060027,Boulder Community Hospital,CO,139.0,69.77603668003675,108.87244122821046,21.37777777777778
180046,Bourbon Community Hospital,KY,34.0,46.506696433053776,74.01333333333334,0.3525641025641026
270057,Bozeman Deaconess Health Services,MT,139.0,50.6136462181608,104.20162009107915,37.523478632478636
470011,Brattleboro Memorial Hospital,VT,47.0,50.91025656961588,65.83814539172037,25.724786324786326
450072,Brazosport Regional Health System,TX,80.0,55.360712123053986,103.39354817461755,5.19034188034188
220110,Brigham And Womens Hospital,MA,826.0,68.687804439457,114.42951363487879,185.76666666666668
440012,Bristol Regional Medical Center,TN,244.0,43.02869261329262,99.14581453950142,80.58559401709402
370041,Bristow Medical Center,OK,25.0,31.54299726626903,200.0,0.1606837606837607
160101,Broadlawns Medical Center,IA,113.0,41.332429497536616,108.20100724184833,34.87564102564103
220052,Brockton Hospital  Inc.,MA,175.0,54.69779568972677,132.80361593991776,26.402564102564106
230075,Bronson Battle Creek,MI,139.0,48.37594684349454,72.6299793929034,81.50042735042736
230017,Bronson Methodist Hospital,MI,415.0,48.79202586099389,68.22869095938867,113.07948717948719
230085,Bronson South Haven Hospital,MI,8.0,49.85865393681973,76.27883762200533,1.9264957264957265
330009,Bronxcare Health System,NY,454.0,78.53386890481627,101.58444240320689,313.107264957265
330233,Brookdale Hospital Medical Center,NY,450.0,72.6502600139077,139.85376582198847,169.82478632478632
430008,Brookings Health System,SD,49.0,50.67572179479901,95.2010975358967,1.5169957264957266
330229,Brooks-Tlc Hospital System  Inc.,NY,61.0,48.04325383344238,114.67411500183013,24.518376068376067
100071,Brooksville Regional Hosptal,FL,244.0,43.94485044161849,72.13341485784164,13.978632478632479
010139,Brookwood Baptist Medical Center,AL,429.0,47.32121854391674,60.90896411486372,32.78504273504274
100276,Broward Health Coral Springs,FL,228.0,51.000170708905394,93.86650506961483,57.82735042735043
100200,Broward Health Imperial Point,FL,157.0,47.25516335239331,91.81062355658199,25.165811965811965
100039,Broward Health Medical Center,FL,572.0,43.8486832533311,98.6168127560813,195.15035897435902
100086,Broward Health North,FL,304.0,50.49792274485829,95.98990995555073,70.8576923076923
450399,Brownfield Regional Medical Center,TX,26.0,44.18819459310435,64.389153175643,5.169893162393162
340158,Brunswick Medical Center,NC,65.0,51.35062459746133,101.2256782813626,21.94145299145299
280003,Bryan Medical Center,NE,510.0,52.46228866136865,99.44375735547202,74.93040598290598
390139,Bryn Mawr Hospital,PA,244.0,59.745879792861,137.30905818836231,7.1239316239316235
670136,Bsw Medical Center - Austin,TX,25.0,59.429551843946285,93.08969577135667,1.1411794871794871
490127,Buchanan General Hospital,VA,111.0,38.888253760502,74.99111470113085,0.5290598290598291
240076,Buffalo Hospital,MN,39.0,65.15644239840663,89.72211163004364,11.163247863247864
010110,Bullock County Hospital,AL,17.0,29.586872197604446,55.940599797393936,1.8435000000000001
110113,Burke Medical Center,GA,40.0,41.38803421845865,78.86451040537656,1.0212094017094018
390168,Butler Memorial Hospital,PA,273.0,47.39194383967091,105.43372279935703,17.812393162393164
460054,Cache Valley Hospital,UT,28.0,48.293576208975615,108.85714285714286,0.011965811965811967
340041,Caldwell Memorial Hospital,NC,137.0,45.96394525601946,74.70313328749631,21.754273504273506
190190,Caldwell Memorial Hospital,LA,26.0,36.38907042219024,96.37236543849522,1.51767094017094
050149,California Hospital Medical Center,CA,318.0,81.28518350179041,134.74456976375228,74.07478632478633
210039,Calvert Memorial Hospital,MD,78.0,51.09717752251709,121.70280937811985,11.142320512820513
220011,Cambridge Health Alliance,MA,225.0,57.461493067048714,133.03755206175396,148.3106794871795
240020,Cambridge Medical Center,MN,46.0,69.3478745886018,97.4152431757562,7.530341880341881
510058,Camden-Clark Memorial Hospital,WV,251.0,41.99823138456212,123.26049511429554,77.06068376068376
260057,Cameron Regional Medical Center,MO,42.0,44.423762523844175,82.92496111975116,1.099145299145299
530002,Campbell County Memorial Hospital,WY,66.0,57.27175165843282,129.0595486073829,19.90042735042735
110024,Candler Hospital  Inc,GA,263.0,43.89833989215337,78.5084266028584,75.40755128205129
420011,Cannon Memorial Hospital,SC,42.0,39.8343548643846,95.29613951913308,2.523931623931624
390160,Canonsburg General Hospital,PA,88.0,47.00096705187724,118.90478251460723,11.848717948717951
330197,Canton-Potsdam Hospital,NY,94.0,49.854838169805035,114.02650378323541,30.32948717948718
030043,Canyon Vista Medical Center,AZ,74.0,45.9909411610168,103.55913575152856,22.785470085470088
100177,Cape Canaveral Hospital Inc,FL,150.0,53.679680830894426,100.04437492018899,6.693162393162393
220012,Cape Cod Hospital,MA,239.0,65.53212521588337,129.3998259530848,146.9983846153846
100244,Cape Coral Hospital,FL,289.0,49.532000275430356,119.99862366816164,18.00897435897436
340188,Cape Fear Valley Hoke Hospital,NC,37.0,45.933862397445814,109.09984047527367,7.76880341880342
340028,Cape Fear Valley Medical Center,NC,675.0,48.69197033349882,124.39193830653736,209.02905982905983
310011,Cape Regional Medical Center,NJ,149.0,59.17033264906155,106.14216164794101,17.87011111111111
310044,Capital Health Med Center - Hopewell,NJ,203.0,65.08963195389568,101.82032844018484,38.7482905982906
310092,Capital Health Regional Medical Ctr,NJ,179.0,53.946049576051905,104.57324078506463,49.9931623931624
500139,Capital Medical Center,WA,107.0,65.46077327589224,133.7763952736396,43.02582478632478
260047,Capital Region Medical Center,MO,100.0,38.39052198808889,118.00166228939149,26.233000000000004
490089,Carilion Franklin Memorial Hospital,VA,37.0,47.21046740177777,97.65904543905785,12.228739316239317
490024,Carilion Medical Center,VA,634.0,43.43135817286294,103.64548501091194,280.80256410256413
490042,Carilion New River Valley Med Center,VA,94.0,46.75055222405389,95.99358312992274,33.96495726495726
140127,Carle  Bromenn Medical Center,IL,206.0,49.02204030954302,70.61914931891681,12.638239316239316
140091,Carle Foundation Hospital,IL,469.0,48.08545737540136,115.08054258331228,246.3712393162393
320063,Carlsbad Medical Center,NM,53.0,51.21053144958087,122.85905374922774,29.744017094017096
420010,Carolina Pines Regional Medical Cent,SC,112.0,47.61130800949947,109.42472266244057,0.26965811965811964
340131,Carolinaeast Medical Center,NC,306.0,44.087168249957955,119.84667682390932,67.3455982905983
340113,Carolinas Medical Center,NC,1191.0,41.578550950736705,97.12667847270922,313.22991452991454
030011,Carondelet St. Joseph Hospital,AZ,390.0,52.45246497573612,81.29162947194946,24.894017094017098
030010,Carondelet St. Marys Hospital,AZ,357.0,53.206390079186974,72.75960983493016,7.404273504273505
240088,Carris Health,MN,81.0,77.27770277991408,107.21689042570083,13.565162393162394
210033,Carroll County General Hospital,MD,165.0,48.86868899404253,112.36435804475559,13.673504273504275
450730,Carrollton Regional Medical Center,TX,89.0,24.183982311157433,73.12141306968893,21.26666666666667
230208,Carson City Hospital,MI,48.0,54.41393846565146,73.74649850558228,0.6377008547008547
290019,Carson Tahoe Regional Healthcare,NV,175.0,57.38136214913113,113.52882859944417,3.1554017094017097
340142,Carteret County General Hospital Com,NC,99.0,41.26441404882233,105.27573104326981,57.41838034188035
200031,Cary Medical Center,ME,49.0,44.74621442920729,110.58557157093897,17.581623931623934
050782,Casa Colina Hospital And Centers For,CA,31.0,46.02235535020571,61.019311896347475,7.716115384615384
500060,Cascade Valley Hospital,WA,48.0,69.40925289583737,130.83626088368703,23.3147094017094
460011,Castleview Hospital,UT,39.0,50.08504334406263,77.04258443465491,1.455128205128205
340143,Catawba Valley Medical Center,NC,200.0,49.2029802909474,104.9750948822171,68.40577350427351
300034,Catholic Medical Center,NH,262.0,52.9475147345344,110.64084761312853,72.19871794871794
330307,Cayuga Medical Center At Ithaca,NY,89.0,46.0538216648235,101.19026808975543,50.85042735042735
100289,Ccf Hospital - Weston,FL,260.0,47.744508250470744,79.68621371836892,115.78461538461539
360070,Ccf Mercy Medical Center,OH,317.0,48.684905839079015,100.68208771396645,87.89944017094018
460007,Cedar City Hospital,UT,48.0,54.65123051177112,72.0,0.2294871794871795
670043,Cedar Park Regional Medical Center,TX,112.0,53.8616474514564,87.8807036411123,11.126495726495728
050740,Cedars-Sinai Marina Del Rey Hospital,CA,103.0,60.20580422895007,103.87243765919477,80.70128205128206
050625,Cedars-Sinai Medical Center,CA,908.0,78.4829139857708,124.46980822735341,252.05683760683763
290054,Centennial Hills Hospital,NV,327.0,64.55249639226632,120.61891036593234,22.2236452991453
050739,Centinela Hospital Medical Center,CA,257.0,78.03959938659338,78.58112644364337,93.0619658119658
490021,Centra Health,VA,452.0,41.72190065733959,115.0570556422348,195.01880341880343
340020,Central Carolina Hospital,NC,127.0,41.77206398434997,86.69420468557337,29.45940170940171
140242,Central Dupage Hospital,IL,347.0,50.64542529726302,114.72087279018167,69.75957264957265
190298,Central Louisiana Surgical Hospital,LA,24.0,34.2223232036229,84.99787505312366,0.06033333333333334
200024,Central Maine Medical Center,ME,187.0,41.48796278482794,119.89343887158572,104.08615811965812
250072,Central Mississippi Medical Center,MS,238.0,47.856441948078945,96.83811699275003,4.302991452991454
020024,Central Peninsula General Hospital,AK,49.0,55.875201805878774,132.17374387406565,43.164529914529915
470001,Central Vermont Hospital,VT,88.0,49.322370713154896,121.71584477848671,47.420512820512826
310111,Centrastate Medical Center,NJ,240.0,57.12990645499012,103.45070775597436,133.4861794871795
170110,Centura Bob Wilson Memorial Hospital,KS,26.0,52.90824074914767,125.9257853278922,0.675448717948718
060013,Centura Mercy Hospital,CO,73.0,58.94410289845136,67.56738166210584,8.884363247863249
060031,Centura Penrose Hospital,CO,484.0,56.13751445999953,114.59933652907557,50.54356837606837
060015,Centura St Anthony Hospital,CO,220.0,57.67717160099856,110.5835001946778,47.69002136752137
170175,Centura St Catherine - Dodge City,KS,89.0,51.90159442269539,123.10274085719217,11.463286324786326
060104,Centura St. Anthony North Hospital,CO,118.0,58.946098834637866,128.10850268120004,8.82848717948718
060118,Centura St. Anthony Summit Hospital,CO,34.0,65.00726412347389,112.93228840929262,2.999713675213675
170023,Centura St. Catherine - Garden City,KS,90.0,46.51853505745544,91.68652447576882,8.561581196581196
060044,Centura St. Elizabeth Hospital,CO,31.0,60.59493702834898,110.23372698840173,1.0917478632478634
060012,Centura St. Mary Corwin Hospital,CO,42.0,57.214904885966604,192.02322167356198,2.241495726495727
140043,Cgh Medical Center,IL,95.0,43.923470540711094,113.05199457694957,27.67547008547009
040011,Chambers Memorial Hospital,AR,30.0,28.586167084674866,85.83520125331405,7.092307692307693
330250,Champlain Valley Physicians Hospital,NY,286.0,25.528240612534134,130.47003717330264,134.39017094017095
030036,Chandler Regional Medical Center,AZ,429.0,62.865816164259904,99.0524690404867,138.3803418803419
510022,Charleston Area Medical Center  Inc.,WV,803.0,44.57324585954108,105.10931515105553,291.71889316239316
070011,Charlotte Hungerford Hospital,CT,108.0,51.384311772236444,118.96985981900681,16.85854700854701
230259,Chelsea Hospital,MI,79.0,53.40782412464036,66.62968299711815,0.5931623931623932
330033,Chenango Memorial Hospital,NY,58.0,43.96984942717542,83.47850133372489,17.462820512820514
420043,Cherokee Medical Center,SC,24.0,46.83411809806915,98.00017744820731,13.67920512820513
490120,Chesapeake General Hospital,VA,302.0,45.694711639950036,85.82958005086597,58.37530341880342
300019,Cheshire Medical Center,NH,86.0,52.04685476636402,119.05248917748918,51.333333333333336
210030,Chester River Hospital Center,MD,12.0,54.099894998689614,111.32638434452026,6.582769230769231
390026,Chestnut Hill Hospital,PA,128.0,53.81350908263789,117.82020555630358,9.52179487179487
530014,Cheyenne Regional Medical Center,WY,147.0,53.66049581165972,118.767603215553,48.53547008547009
280060,Chi Health Creighton University Berg,NE,389.0,58.186783234474966,68.66264473758959,163.99410256410258
280009,Chi Health Good Samaritan,NE,182.0,62.604003933413324,105.58437662566908,25.614042735042737
280081,Chi Health Immanuel,NE,177.0,55.8267640621,80.8311298355599,33.821841880341886
280130,Chi Health Lakeside,NE,109.0,54.886094362608475,130.18103979502482,3.2941239316239317
160028,Chi Health Mercy Council Bluffs,IA,141.0,53.84927394454018,130.90251457725947,2.3452991452991454
280105,Chi Health Midlands,NE,28.0,58.2487808362958,116.8588161240157,6.924957264957265
280128,Chi Health Nebraska Heart,NE,63.0,57.74656185692099,135.08722400026693,3.3301623931623934
280020,Chi Health St. Elizabeth,NE,137.0,53.092149298846174,114.96753519246175,19.60373931623932
280023,Chi Health St. Francis,NE,101.0,55.46198647968318,72.57515516470131,20.855286324786327
110236,Chi Memorial Hospital - Georgia,GA,35.0,55.97356115066154,62.05925925925926,0.28846153846153844
450395,Chi St Lukes Health Mem Livingston,TX,38.0,50.94006674852697,99.2797043774872,5.261965811965813
450211,Chi St Lukes Health Memorial Lufkin,TX,152.0,51.508145001375425,74.65714177051508,33.70982905982906
450369,Childress Regional Medical Center,TX,37.0,53.65233743508691,77.95833331031346,7.735175213675214
310017,Chilton Hospital,NJ,180.0,60.06433730351552,117.16259576975968,26.104273504273507
